pd_core,pd_fused,y_true,emi_income_ratio,policy
0.27741894,0.26790264,0,0.07551111111111111,HOLD
0.4759376,0.42671758,0,0.11674285714285715,HOLD
0.696297,0.6030051,0,0.24094444444444443,HOLD
0.76406175,0.6572169,1,0.11696666666666666,REJECT
0.3219394,0.303519,0,0.075,HOLD
0.3097125,0.2937375,0,0.09956,HOLD
0.136094,0.1548427,0,0.15116,HOLD
0.17247789,0.1839498,0,0.14620833333333333,HOLD
0.33371127,0.3129365,0,0.09375,HOLD
0.4344151,0.39349958,0,0.20212,HOLD
0.34568852,0.32251832,1,0.146925,HOLD
0.19476092,0.20177622,0,0.18,HOLD
0.1295015,0.1495687,0,0.13548,APPROVE
0.27867064,0.268904,0,0.07372413793103448,HOLD
0.46233347,0.41583428,0,0.0800625,HOLD
0.06458683,0.09763697,0,0.3171333333333333,APPROVE
0.106697336,0.13132536,0,0.4083333333333333,REJECT
0.19337536,0.20066778,0,0.23446666666666666,HOLD
0.16198486,0.17555538,0,0.2585,HOLD
0.43062794,0.39046985,0,0.3599,HOLD
0.39589792,0.36268583,0,0.12133333333333333,HOLD
0.63241017,0.5518957,0,0.21774545454545455,HOLD
0.14903204,0.16519313,0,0.12364705882352942,HOLD
0.08758512,0.1160356,0,0.18088,APPROVE
0.038511913,0.07677703,0,0.25,APPROVE
0.19040382,0.19829054,0,0.21953333333333333,HOLD
0.35771894,0.33214265,0,0.08194285714285714,HOLD
0.6589808,0.5731522,0,0.06485,HOLD
0.3781008,0.34844816,0,0.23336,HOLD
0.103079654,0.12843122,0,0.07244444444444445,APPROVE
0.54737663,0.4838688,0,0.1842,HOLD
0.6812021,0.5909292,0,0.16213333333333332,HOLD
0.5651028,0.49804974,0,0.12282857142857143,HOLD
0.1443606,0.16145597,0,0.18925714285714285,HOLD
0.15349068,0.16876003,0,0.08964,HOLD
0.061566226,0.095220484,0,0.1789,APPROVE
0.06628962,0.098999195,0,0.16566153846153847,APPROVE
0.40111387,0.3668586,0,0.18208,HOLD
0.744309,0.64141476,0,0.29455,HOLD
0.21734591,0.21984422,1,0.2886666666666667,HOLD
0.10611824,0.13086209,0,0.178375,APPROVE
0.5862708,0.5149842,1,0.40186666666666665,REJECT
0.49411428,0.4412589,0,0.1442142857142857,HOLD
0.24012427,0.23806691,0,0.1111111111111111,HOLD
0.6505281,0.56639,0,0.14058,HOLD
0.5444848,0.48155534,0,0.14247272727272728,HOLD
0.048373517,0.08466632,0,0.25653333333333334,APPROVE
0.28886497,0.27705947,0,0.09166666666666666,HOLD
0.4211218,0.38286495,0,0.0851,HOLD
0.5186576,0.4608936,0,0.23796666666666666,HOLD
0.532395,0.4718835,0,0.284,HOLD
0.035318807,0.07422254,0,0.1317,APPROVE
0.046605896,0.083252214,0,0.15236363636363637,APPROVE
0.64295316,0.56033003,0,0.243625,HOLD
0.7033098,0.60861534,0,0.21009090909090908,HOLD
0.20081724,0.20662129,0,0.15372,HOLD
0.16770658,0.18013276,0,0.07828070175438596,HOLD
0.16871059,0.18093596,0,0.08736363636363637,HOLD
0.4241615,0.3852967,0,0.18917857142857142,HOLD
0.30008602,0.2860363,0,0.26803333333333335,HOLD
0.4708754,0.42266783,0,0.2403,HOLD
0.111102425,0.13484943,0,0.11529100529100529,APPROVE
0.3634926,0.3367616,0,0.16384,HOLD
0.60891026,0.5330958,0,0.11585,HOLD
0.53147465,0.4711472,0,0.21594,HOLD
0.49495593,0.44193223,0,0.075,HOLD
0.09036235,0.11825738,0,0.22097777777777777,APPROVE
0.70526594,0.61018026,0,0.15813333333333332,HOLD
0.24987161,0.24586478,0,0.12037931034482759,HOLD
0.24061893,0.23846264,0,0.22573684210526315,HOLD
0.23608428,0.23483492,0,0.16006,HOLD
0.82844764,0.70872563,1,0.2368,REJECT
0.51940304,0.46148992,0,0.1288,HOLD
0.31909657,0.30124474,0,0.14604054054054055,HOLD
0.5056126,0.45045757,0,0.10872,HOLD
0.004914534,0.049899127,0,0.1117,APPROVE
0.34491497,0.32189947,0,0.29175,HOLD
0.5015588,0.4472145,0,0.25388,HOLD
0.24694785,0.24352577,0,0.15424,HOLD
0.02993762,0.0699176,0,0.0875,APPROVE
0.14349738,0.1607654,0,0.18082857142857142,HOLD
0.7259445,0.6267232,0,0.10783333333333334,HOLD
0.22598542,0.22675583,0,0.12642307692307692,HOLD
0.15864284,0.17288177,0,0.1483,HOLD
0.34629378,0.32300252,0,0.1844,HOLD
0.005664386,0.05049901,0,0.34446666666666664,APPROVE
0.25921708,0.25334117,1,0.2342,HOLD
0.38916114,0.3572964,0,0.0622,HOLD
0.0839945,0.113163106,0,0.11332352941176471,APPROVE
0.21949314,0.221562,0,0.07919047619047619,HOLD
0.8458776,0.7226696,0,0.32725714285714286,REJECT
0.66319317,0.57652205,0,0.16907407407407407,HOLD
0.80021936,0.68614304,0,0.2588157894736842,REJECT
0.36878508,0.34099555,0,0.2598666666666667,HOLD
0.17283255,0.18423353,0,0.30323333333333335,HOLD
0.18880007,0.19700755,0,0.2327,HOLD
0.6083951,0.5326836,0,0.13965714285714287,HOLD
0.63254637,0.55200464,0,0.0724,HOLD
0.47045574,0.42233208,0,0.15385,HOLD
0.23981893,0.23782264,0,0.17202857142857142,HOLD
0.8057286,0.69055045,1,0.2113142857142857,REJECT
0.4270494,0.387607,0,0.1055,HOLD
0.7736119,0.66485703,0,0.14765,REJECT
0.49421677,0.44134092,0,0.1317,HOLD
0.9003004,0.7662078,0,0.24288,REJECT
0.11732965,0.13983122,0,0.0719,APPROVE
0.45620772,0.41093367,0,0.1955,HOLD
0.48240256,0.43188953,0,0.20424,HOLD
0.070629284,0.10247093,1,0.14814117647058825,APPROVE
0.09620347,0.12293028,0,0.10591666666666667,APPROVE
0.44374534,0.40096378,0,0.27413333333333334,HOLD
0.39702013,0.3635836,0,0.26335555555555556,HOLD
0.54028445,0.47819507,0,0.08566666666666667,HOLD
0.38333762,0.3526376,0,0.19561818181818183,HOLD
0.03060758,0.07045356,0,0.07142553191489362,APPROVE
0.5602774,0.4941894,0,0.3307,HOLD
0.38455036,0.35360777,0,0.33326666666666666,HOLD
0.76920676,0.66133296,0,0.23076666666666668,REJECT
0.12139224,0.14308129,0,0.09988,APPROVE
0.17579573,0.18660408,0,0.32203333333333334,HOLD
0.23221873,0.23174247,0,0.256025,HOLD
0.5328834,0.4722742,1,0.09866666666666667,HOLD
0.21998027,0.22195171,0,0.05276666666666667,HOLD
0.27083427,0.2626349,0,0.3298285714285714,HOLD
0.3222441,0.3037628,1,0.3612,HOLD
0.42474335,0.38576218,0,0.075,HOLD
0.45338288,0.4086738,0,0.15,HOLD
0.34491184,0.32189697,0,0.1708,HOLD
0.38029003,0.35019952,0,0.08522727272727272,HOLD
0.39452597,0.36158827,0,0.12925,HOLD
0.74791694,0.64430106,1,0.08171111111111111,HOLD
0.11489889,0.13788661,0,0.09495555555555556,APPROVE
0.5291651,0.46929955,1,0.5037,REJECT
0.2394201,0.23750357,0,0.18824,HOLD
0.09225365,0.119770415,0,0.04727142857142857,APPROVE
0.7621026,0.6556496,1,0.18916666666666668,REJECT
0.40722853,0.37175032,0,0.09821428571428571,HOLD
0.42348176,0.3847529,1,0.17516666666666666,HOLD
0.55384564,0.489044,1,0.262325,HOLD
0.17689966,0.18748721,0,0.18372,HOLD
0.36223248,0.33575347,0,0.08863333333333333,HOLD
0.27586088,0.2666562,0,0.10482608695652174,HOLD
0.79249,0.67995954,0,0.1816,REJECT
0.6383578,0.5566538,0,0.16022857142857144,HOLD
0.21312238,0.2164654,0,0.2058888888888889,HOLD
0.11384936,0.13704698,0,0.2635,APPROVE
0.49704456,0.44360316,0,0.1413,HOLD
0.5923526,0.51984966,0,0.10006,HOLD
0.27707562,0.26762798,0,0.09090909090909091,HOLD
0.10981149,0.13381669,0,0.33,APPROVE
0.57449454,0.5055632,0,0.193875,HOLD
0.26397914,0.2571508,0,0.178475,HOLD
0.07172827,0.10335011,0,0.3226,APPROVE
0.5563708,0.49106413,0,0.10137142857142857,HOLD
0.12725809,0.14777397,0,0.11869333333333333,APPROVE
0.08069779,0.110525735,0,0.22314583333333332,APPROVE
0.5897734,0.51778626,0,0.2004,HOLD
0.30208677,0.2876369,0,0.18878571428571428,HOLD
0.49311906,0.44046274,0,0.11837142857142857,HOLD
0.044857852,0.081853785,0,0.09643030303030303,APPROVE
0.29178557,0.27939597,0,0.08065,HOLD
0.41945288,0.3815298,0,0.20768,HOLD
0.06995498,0.10193148,0,0.36023333333333335,APPROVE
0.06477959,0.09779117,0,0.08362962962962962,APPROVE
0.41168818,0.37531805,0,0.15544186046511627,HOLD
0.67805415,0.58841085,0,0.21196521739130436,HOLD
0.15252864,0.16799042,0,0.10169333333333333,HOLD
0.123301186,0.14460844,0,0.11693333333333333,APPROVE
0.74335843,0.64065427,0,0.122325,HOLD
0.4076407,0.37208006,0,0.15768,HOLD
0.35094982,0.32672736,0,0.1792,HOLD
0.17569578,0.18652411,0,0.0738,HOLD
0.03914885,0.07728658,0,0.125,APPROVE
0.14207,0.15962349,0,0.105,HOLD
0.3358646,0.31465918,0,0.25553333333333333,HOLD
0.38261217,0.35205722,0,0.11538461538461539,HOLD
0.3716092,0.34325486,0,0.07258064516129033,HOLD
0.375149,0.3460867,0,0.2193,HOLD
0.23021396,0.23013866,0,0.3522,HOLD
0.18483877,0.1938385,0,0.09237142857142858,HOLD
0.682382,0.5918731,0,0.1748,HOLD
0.3255374,0.30639744,0,0.21727848101265823,HOLD
0.11815409,0.14049077,0,0.245,APPROVE
0.66380405,0.57701075,0,0.1398,HOLD
0.24457419,0.24162684,0,0.15984,HOLD
0.6000376,0.5259976,0,0.32426666666666665,HOLD
0.18134853,0.19104631,0,0.224225,HOLD
0.33728483,0.31579536,0,0.0725,HOLD
0.54461443,0.48165905,0,0.122325,HOLD
0.5442365,0.48135668,0,0.18333333333333332,HOLD
0.7384377,0.6367177,0,0.1544,HOLD
0.20030192,0.20620902,0,0.6181176470588235,REJECT
0.75835073,0.6526481,1,0.23815555555555556,REJECT
0.60178614,0.52739644,1,0.22165714285714286,HOLD
0.22900237,0.22916938,0,0.20628,HOLD
0.3164842,0.29915488,0,0.11556756756756757,HOLD
0.115377516,0.13826951,0,0.09,APPROVE
0.57082105,0.5026244,0,0.39755555555555555,HOLD
0.38520557,0.35413194,0,0.11388,HOLD
0.13467416,0.15370682,0,0.232,HOLD
0.11152341,0.13518623,0,0.20959183673469386,APPROVE
0.11725127,0.13976851,0,0.29895555555555553,APPROVE
0.11621943,0.13894305,0,0.18712,APPROVE
0.0952071,0.12213319,0,0.159775,APPROVE
0.11726711,0.13978118,0,0.3392857142857143,APPROVE
0.3692676,0.34138158,0,0.07203333333333334,HOLD
0.08862023,0.11686369,0,0.1685,APPROVE
0.20224558,0.20776395,0,0.1996,HOLD
0.059591997,0.093641095,0,0.125,APPROVE
0.2125402,0.21599965,0,0.22831707317073172,HOLD
0.1459844,0.16275501,0,0.31732,HOLD
0.43383187,0.393033,0,0.25858333333333333,HOLD
0.61808515,0.5404357,0,0.05384,HOLD
0.19992034,0.20590377,0,0.39443333333333336,HOLD
0.7165647,0.6192193,0,0.1398,HOLD
0.5720053,0.50357175,1,0.11,HOLD
0.3374713,0.31594455,0,0.24995,HOLD
0.21190225,0.21548928,0,0.26092,HOLD
0.3287737,0.30898646,0,0.19323333333333334,HOLD
0.1053624,0.13025741,0,0.07748571428571428,APPROVE
0.25510988,0.2500554,0,0.09091304347826087,HOLD
0.099097244,0.12524529,0,0.09166666666666666,APPROVE
0.4518063,0.40741253,0,0.15777777777777777,HOLD
0.20295395,0.20833065,0,0.22142857142857142,HOLD
0.77761865,0.66806245,0,0.20715,REJECT
0.10496992,0.12994343,0,0.17684444444444444,APPROVE
0.67691416,0.58749884,0,0.21816,HOLD
0.41454154,0.37760073,0,0.3284871794871795,HOLD
0.36170733,0.33533335,0,0.2918,HOLD
0.39465994,0.36169544,0,0.14230555555555555,HOLD
0.28776568,0.27618006,0,0.18910526315789475,HOLD
0.1862465,0.19496469,0,0.13742857142857143,HOLD
0.32054305,0.30240193,0,0.19797142857142858,HOLD
0.45717037,0.4117038,0,0.12208695652173913,HOLD
0.5004481,0.446326,0,0.1692,HOLD
0.22382325,0.22502609,0,0.15,HOLD
0.40642765,0.3711096,0,0.1882,HOLD
0.2714406,0.26311997,0,0.27724,HOLD
0.62300414,0.54437083,0,0.11136666666666667,HOLD
0.4257144,0.386539,0,0.210825,HOLD
0.41104567,0.37480402,0,0.225425,HOLD
0.76681507,0.6594196,0,0.20297142857142858,REJECT
0.13856149,0.15681669,0,0.12,HOLD
0.7070023,0.61156934,0,0.140925,HOLD
0.51504916,0.45800683,0,0.08,HOLD
0.6192163,0.5413406,0,0.1942,HOLD
0.12560175,0.1464489,0,0.12942222222222222,APPROVE
0.4050205,0.3699839,0,0.22217777777777778,HOLD
0.29833803,0.28463793,0,0.06875,HOLD
0.26949945,0.26156706,0,0.26808,HOLD
0.21325582,0.21657215,0,0.053288888888888886,HOLD
0.1671753,0.17970772,0,0.07921666666666667,HOLD
0.53560966,0.47445524,0,0.18325,HOLD
0.5143123,0.45741737,0,0.18845,HOLD
0.07920862,0.1093344,0,0.11986666666666666,APPROVE
0.2542607,0.24937604,0,0.04285714285714286,HOLD
0.4919189,0.4395026,0,0.099475,HOLD
0.1263295,0.1470311,0,0.08913157894736842,APPROVE
0.6624257,0.57590806,0,0.2186,HOLD
0.57702637,0.5075886,0,0.13155555555555556,HOLD
0.4919581,0.43953398,1,0.0985686274509804,HOLD
0.2764532,0.26713005,0,0.058114285714285716,HOLD
0.15404285,0.16920178,0,0.20733333333333334,HOLD
0.09128094,0.11899225,0,0.19358333333333333,APPROVE
0.20213127,0.2076725,0,0.04095555555555556,HOLD
0.5884415,0.5167207,0,0.1336,HOLD
0.15204632,0.16760455,0,0.1612,HOLD
0.3666451,0.3392836,0,0.17112857142857144,HOLD
0.13790432,0.15629095,0,0.09322666666666667,HOLD
0.26018193,0.25411305,0,0.3325625,HOLD
0.15774858,0.17216636,0,0.14625,HOLD
0.059592918,0.09364184,0,0.15164615384615385,APPROVE
0.2888108,0.27701613,0,0.20885714285714285,HOLD
0.42666936,0.387303,0,0.2432,HOLD
0.22843614,0.2287164,0,0.2698,HOLD
0.3475407,0.32400006,0,0.11203529411764705,HOLD
0.64598715,0.56275725,0,0.19525,HOLD
0.6078267,0.5322289,1,0.1709268292682927,HOLD
0.65144414,0.5671228,0,0.100225,HOLD
0.027056534,0.06761273,0,0.04285714285714286,APPROVE
0.018473644,0.060746416,0,0.11514,APPROVE
0.052532636,0.087993614,0,0.11904761904761904,APPROVE
0.22877288,0.2289858,0,0.09021428571428572,HOLD
0.47301197,0.42437708,0,0.24496296296296297,HOLD
0.7207401,0.6225596,0,0.1,HOLD
0.39875132,0.36496854,0,0.28685,HOLD
0.13704379,0.15560253,0,0.3853,HOLD
0.5048909,0.44988024,1,0.18502,HOLD
0.3661712,0.33890447,0,0.3227857142857143,HOLD
0.487628,0.4360699,0,0.0861,HOLD
0.29467037,0.2817038,0,0.2512,HOLD
0.6481185,0.5644623,0,0.19576666666666667,HOLD
0.80801034,0.6923758,0,0.22137931034482758,REJECT
0.5000317,0.44599286,0,0.0881,HOLD
0.27184042,0.26343983,0,0.3445,HOLD
0.45899272,0.41316167,0,0.2644,HOLD
0.8099213,0.6939046,0,0.09,REJECT
0.30146542,0.28713983,0,0.141175,HOLD
0.61214226,0.53568137,0,0.17906666666666668,HOLD
0.20060435,0.20645097,0,0.09518461538461538,HOLD
0.1029225,0.1283055,0,0.13231428571428572,APPROVE
0.4077085,0.3721343,0,0.2265,HOLD
0.12859225,0.14884129,0,0.20785,APPROVE
0.46562713,0.4184692,0,0.16095,HOLD
0.29755032,0.28400776,0,0.122625,HOLD
0.1252468,0.14616492,0,0.121875,APPROVE
0.3488931,0.32508197,0,0.18296666666666667,HOLD
0.20076182,0.20657696,0,0.20164285714285715,HOLD
0.42797613,0.3883484,0,0.13641666666666666,HOLD
0.16159137,0.17524059,0,0.1804,HOLD
0.17221057,0.18373595,0,0.03994285714285714,HOLD
0.6478809,0.5642723,0,0.10763636363636364,HOLD
0.094919406,0.121903025,0,0.2802,APPROVE
0.40608746,0.37083745,0,0.112,HOLD
0.29588783,0.28267777,0,0.07888461538461539,HOLD
0.566904,0.4994907,0,0.33195,HOLD
0.29261032,0.28005576,0,0.211,HOLD
0.5236278,0.46486974,0,0.1854888888888889,HOLD
0.15142861,0.16711038,0,0.41855,REJECT
0.21678737,0.21939738,0,0.08,HOLD
0.38580593,0.35461223,0,0.03514,HOLD
0.6132829,0.53659385,1,0.2625,HOLD
0.04566631,0.082500555,0,0.38766666666666666,APPROVE
0.14678746,0.16339746,0,0.06628571428571428,HOLD
0.74300975,0.6403753,0,0.09382352941176471,HOLD
0.85752684,0.731989,1,0.1973529411764706,REJECT
0.54546046,0.48233587,0,0.144225,HOLD
0.07939079,0.109480135,0,0.03304,APPROVE
0.3911823,0.35891333,0,0.3184090909090909,HOLD
0.44839934,0.40468696,1,0.29312,HOLD
0.23938225,0.2374733,0,0.27304,HOLD
0.47704992,0.42760742,0,0.26276923076923075,HOLD
0.5482481,0.48456597,0,0.1,HOLD
0.6112868,0.534997,0,0.13333333333333333,HOLD
0.56889784,0.5010858,0,0.24014285714285713,HOLD
0.42606682,0.38682094,0,0.42,REJECT
0.65574455,0.5705632,0,0.19265,HOLD
0.68941015,0.5974957,1,0.18831818181818183,HOLD
0.53050774,0.4703737,0,0.1988936170212766,HOLD
0.27133176,0.2630329,0,0.23221666666666665,HOLD
0.36002117,0.33398443,0,0.16295,HOLD
0.08560833,0.11445417,0,0.1892,APPROVE
0.2410755,0.2388279,0,0.1716,HOLD
0.41075203,0.37456912,0,0.12005714285714286,HOLD
0.15261695,0.16806105,0,0.23284444444444444,HOLD
0.47544754,0.42632553,0,0.17913333333333334,HOLD
0.5554643,0.49033895,0,0.28985,HOLD
0.16027398,0.17418668,0,0.13441666666666666,HOLD
0.2818941,0.27148277,0,0.22895348837209303,HOLD
0.19153798,0.19919787,0,0.25806,HOLD
0.7228523,0.62424934,0,0.10265454545454546,HOLD
0.34536126,0.3222565,0,0.14285714285714285,HOLD
0.07718047,0.107711874,0,0.04945,APPROVE
0.15510562,0.17005199,0,0.1527777777777778,HOLD
0.11067543,0.13450783,0,0.14833333333333334,APPROVE
0.7764227,0.6671057,0,0.11512,REJECT
0.113695346,0.13692378,0,0.19133333333333333,APPROVE
0.1849892,0.19395885,0,0.11574285714285715,HOLD
0.114576705,0.13762885,0,0.28135,APPROVE
0.71849287,0.6207618,0,0.2017,HOLD
0.0708804,0.102671824,0,0.09085,APPROVE
0.5542259,0.48934823,0,0.2734285714285714,HOLD
0.60366654,0.5289008,1,0.27304,HOLD
0.6998426,0.6058416,0,0.0981,HOLD
0.2063995,0.2110871,0,0.60764,REJECT
0.24578014,0.2425916,0,0.07735,HOLD
0.31781837,0.3002222,1,0.05,HOLD
0.15636727,0.1710613,0,0.033575,HOLD
0.13125776,0.1509737,0,0.1769111111111111,HOLD
0.13652314,0.15518601,0,0.212825,HOLD
0.42780057,0.38820794,0,0.21552,HOLD
0.25363106,0.24887234,0,0.20488571428571428,HOLD
0.17094672,0.18272486,0,0.1,HOLD
0.40415645,0.36929265,0,0.46586666666666665,REJECT
0.54051137,0.4783766,0,0.1733,HOLD
0.66143036,0.5751118,1,0.062085714285714286,HOLD
0.4397607,0.39777607,0,0.13745714285714286,HOLD
0.29149047,0.27915987,0,0.3805,HOLD
0.4366688,0.39530253,0,0.2911666666666667,HOLD
0.5012136,0.4469384,0,0.16178947368421054,HOLD
0.23892541,0.23710783,0,0.249,HOLD
0.2979699,0.28434342,0,0.22725714285714285,HOLD
0.21696173,0.21953687,0,0.192075,HOLD
0.18783537,0.19623579,0,0.05245,HOLD
0.357674,0.3321067,0,0.091875,HOLD
0.13625251,0.1549695,0,0.09304632112551886,HOLD
0.5755303,0.50639176,1,0.2675777777777778,HOLD
0.49879134,0.44500056,0,0.18497777777777777,HOLD
0.55369717,0.48892522,0,0.0585,HOLD
0.36846924,0.3407429,1,0.37376923076923074,HOLD
0.67187643,0.5834687,0,0.321725,HOLD
0.2156701,0.21850356,0,0.18064,HOLD
0.24634509,0.24304356,0,0.15126,HOLD
0.21746518,0.21993963,0,0.2732,HOLD
0.52871436,0.46893898,0,0.2872,HOLD
0.07464811,0.10568599,0,0.16374,APPROVE
0.051213372,0.086938195,0,0.11561666666666667,APPROVE
0.25552633,0.25038856,0,0.12,HOLD
0.52863795,0.46887785,0,0.4839,REJECT
0.20183127,0.20743251,0,0.22825,HOLD
0.47035936,0.42225498,0,0.12126666666666666,HOLD
0.16557226,0.1784253,0,0.17116,HOLD
0.21097493,0.21474744,0,0.11946666666666667,HOLD
0.3396888,0.31771854,0,0.1797058823529412,HOLD
0.16701518,0.17957963,0,0.20943333333333333,HOLD
0.52568954,0.46651912,0,0.2676756756756757,HOLD
0.45179042,0.40739983,0,0.31864,HOLD
0.0803399,0.110239424,0,0.21264285714285713,APPROVE
0.19416624,0.20130049,0,0.17684,HOLD
0.26220554,0.25573194,0,0.15,HOLD
0.2207409,0.22256021,1,0.10932,HOLD
0.24694319,0.24352205,0,0.0858,HOLD
0.2696514,0.26168862,0,0.15,HOLD
0.19103809,0.19879796,0,0.1186,HOLD
0.34569177,0.3225209,0,0.098925,HOLD
0.5247347,0.46575522,0,0.16094285714285714,HOLD
0.45713568,0.41167605,0,0.1589,HOLD
0.27748302,0.2679539,1,0.13894,HOLD
0.84569484,0.7225234,0,0.17022857142857142,REJECT
0.17789501,0.1882835,0,0.112,HOLD
0.2899115,0.2778967,0,0.19464,HOLD
0.45206988,0.4076234,0,0.2866666666666667,HOLD
0.3328947,0.31228328,0,0.23508,HOLD
0.82459885,0.70564663,0,0.223,REJECT
0.67706054,0.58761597,0,0.1069764705882353,HOLD
0.18293561,0.19231598,0,0.18493333333333334,HOLD
0.21061406,0.21445873,0,0.30533333333333335,HOLD
0.44111463,0.3988592,0,0.1962,HOLD
0.7156614,0.61849666,0,0.159975,HOLD
0.7390787,0.6372305,0,0.2364642857142857,HOLD
0.4796684,0.42970222,0,0.07793333333333333,HOLD
0.09471521,0.12173966,0,0.3540333333333333,APPROVE
0.07137669,0.10306885,0,0.16213333333333332,APPROVE
0.6155812,0.53843254,0,0.3418,HOLD
0.7302509,0.63016826,0,0.224,HOLD
0.2431868,0.24051693,0,0.1135,HOLD
0.5569499,0.49152744,0,0.22975,HOLD
0.67972296,0.5897459,0,0.19096774193548388,HOLD
0.17233913,0.1838388,0,0.1468,HOLD
0.045863844,0.08265858,0,0.22215,APPROVE
0.07898244,0.10915346,0,0.0701842105263158,APPROVE
0.4266979,0.38732582,0,0.045771428571428574,HOLD
0.14767118,0.16410443,0,0.3118666666666667,HOLD
0.24240682,0.23989294,0,0.32824,HOLD
0.4525831,0.40803397,0,0.17886666666666667,HOLD
0.29215348,0.2796903,0,0.06295,HOLD
0.3045277,0.28958967,0,0.30795,HOLD
0.13331437,0.15261899,0,0.19713333333333333,HOLD
0.31231555,0.29581994,0,0.250027027027027,HOLD
0.73678565,0.63539606,1,0.2774642857142857,HOLD
0.33893192,0.31711304,0,0.041237113402061855,HOLD
0.2649898,0.25795934,0,0.06248,HOLD
0.44021165,0.39813682,0,0.1836,HOLD
0.08087475,0.110667296,0,0.16424444444444444,APPROVE
0.35862833,0.33287016,1,0.12684285714285715,HOLD
0.18837476,0.1966673,0,0.17656,HOLD
0.06787574,0.100268096,0,0.184875,APPROVE
0.50922984,0.45335138,1,0.448,REJECT
0.123695716,0.14492407,0,0.12474285714285714,APPROVE
0.412327,0.3758291,0,0.23364,HOLD
0.17404027,0.18519971,1,0.14522222222222222,HOLD
0.36130327,0.3350101,0,0.1961,HOLD
0.4163981,0.379086,0,0.20945454545454545,HOLD
0.52670527,0.4673317,0,0.171825,HOLD
0.14340413,0.1606908,0,0.27056,HOLD
0.7962436,0.6829624,0,0.1804074074074074,REJECT
0.24968782,0.24571775,0,0.1711153846153846,HOLD
0.11011554,0.13405994,0,0.19413333333333332,APPROVE
0.32107547,0.30282786,0,0.1896,HOLD
0.6737206,0.584944,1,0.23426666666666668,HOLD
0.46962363,0.42166638,0,0.168175,HOLD
0.054024443,0.089187056,0,0.16756666666666667,APPROVE
0.17336492,0.18465944,0,0.06875,HOLD
0.2819885,0.2715583,0,0.1441,HOLD
0.6196139,0.54165864,0,0.10833333333333334,HOLD
0.2820896,0.27163917,0,0.1499111111111111,HOLD
0.38864958,0.35688716,0,0.10783018867924528,HOLD
0.45694694,0.41152504,0,0.12226666666666666,HOLD
0.1890477,0.19720565,0,0.0967741935483871,HOLD
0.20242405,0.20790674,0,0.1136,HOLD
0.6472525,0.5637695,1,0.2866,HOLD
0.7122313,0.6157526,0,0.14391428571428572,HOLD
0.3797702,0.34978366,0,0.1446086956521739,HOLD
0.7543102,0.6494157,1,0.29574285714285714,HOLD
0.4401648,0.39809933,0,0.14711764705882352,HOLD
0.6150941,0.53804284,0,0.1,HOLD
0.33110958,0.31085515,0,0.1529,HOLD
0.6453147,0.56221926,0,0.19766666666666666,HOLD
0.33620134,0.31492856,0,0.31782608695652176,HOLD
0.43830517,0.39661163,0,0.27620689655172415,HOLD
0.13590899,0.15469469,0,0.14856,HOLD
0.037459485,0.07593509,0,0.052333333333333336,APPROVE
0.30685034,0.2914478,0,0.2461875,HOLD
0.1108052,0.13461165,1,0.13402857142857144,APPROVE
0.18657885,0.19523057,0,0.09866666666666667,HOLD
0.1806114,0.19045661,0,0.041666666666666664,HOLD
0.36381117,0.33701643,0,0.12531666666666666,HOLD
0.49451295,0.44157785,0,0.12797142857142857,HOLD
0.46927994,0.42139146,0,0.08863636363636364,HOLD
0.051722217,0.08734528,0,0.32905,APPROVE
0.59969944,0.5257271,0,0.23125,HOLD
0.39744478,0.3639233,0,0.20984,HOLD
0.24876024,0.24497569,0,0.20304,HOLD
0.063156255,0.09649251,0,0.061525,APPROVE
0.3153557,0.29825205,0,0.20716,HOLD
0.14251582,0.15998015,0,0.196625,HOLD
0.54103756,0.47879755,0,0.06666666666666667,HOLD
0.66737384,0.5798666,0,0.22124,HOLD
0.74847347,0.6447463,0,0.23168,HOLD
0.18709503,0.19564351,0,0.1253875,HOLD
0.7182181,0.620542,0,0.25872,HOLD
0.2631103,0.25645575,0,0.04009,HOLD
0.48787144,0.43626463,0,0.13335,HOLD
0.58477306,0.513786,0,0.10516666666666667,HOLD
0.060169592,0.09410318,0,0.148,APPROVE
0.37984687,0.349845,0,0.09437777777777778,HOLD
0.2513474,0.24704541,0,0.1543857142857143,HOLD
0.44471714,0.4017412,0,0.14285714285714285,HOLD
0.13442802,0.15350991,0,0.12,HOLD
0.20164214,0.2072812,0,0.125,HOLD
0.07101811,0.10278199,0,0.16708571428571428,APPROVE
0.5471996,0.4837272,0,0.12584,HOLD
0.2189909,0.22116022,0,0.17022,HOLD
0.32692662,0.3075088,0,0.06666666666666667,HOLD
0.008145347,0.05248378,0,0.1020888888888889,APPROVE
0.258149,0.2524867,0,0.12097368421052632,HOLD
0.17736726,0.1878613,0,0.26158333333333333,HOLD
0.019986767,0.061956912,0,0.3074186046511628,APPROVE
0.26405504,0.25721154,0,0.08476363636363636,HOLD
0.21868749,0.22091748,0,0.1804,HOLD
0.54946005,0.48553553,0,0.1919,HOLD
0.38087884,0.35067058,0,0.28688,HOLD
0.3120107,0.29557607,0,0.284175,HOLD
0.19518404,0.20211472,0,0.14824444444444446,HOLD
0.39852485,0.36478737,0,0.18373076923076923,HOLD
0.110566504,0.1344207,0,0.0375,APPROVE
0.7176673,0.62010133,0,0.119,HOLD
